['EzypoIiorz', 'niehbo', '0-1, niehbo won by resignation', '2025.07.01', "Petrov's Defense", None]
['EzypoIiorz', 'notmallock', '1-0, EzypoIiorz won by resignation', '2025.07.01', "Modern Defense: Geller's System", None]
['DanishJoke', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.01', 'Rapport-Jobava System', None]
['EzypoIiorz', 'kliklilki', '0-1, kliklilki won by resignation', '2025.07.01', 'Scandinavian Defense: Anderssen Counterattack', None]
['nitinpatel5193', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.01', 'Italian Game: Anti-Fried Liver Defense', None]
['Lkdmamun', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.01', 'Italian Game: Anti-Fried Liver Defense', None]
['mlo246', 'EzypoIiorz', '1-0, mlo246 won by checkmate', '2025.07.02', 'Italian Game: Anti-Fried Liver Defense', None]
['EzypoIiorz', 'Andriy112222', '0-1, Andriy112222 won by checkmate', '2025.07.02', 'Scotch Game: Ghulam-Kassim Variation', None]
['cash365', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.02', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'kk827', '1-0, EzypoIiorz won by resignation', '2025.07.02', 'French Defense: Normal Variation', None]
['chanduogirala999', 'EzypoIiorz', '1/2-1/2, Game drawn by repetition', '2025.07.02', 'Danish Gambit Accepted', None]
['EzypoIiorz', 'Semnanii', '1-0, EzypoIiorz won by checkmate', '2025.07.02', 'Philidor Defense: Albin-Blackburne Gambit', None]
['EzypoIiorz', 'BaM_BoY', '1/2-1/2, Game drawn by insufficient material', '2025.07.02', 'French Defense: Franco-Sicilian Defense', None]
['GALIISBETTER', 'EzypoIiorz', '1-0, GALIISBETTER won by resignation', '2025.07.02', 'Italian Game: Anti-Fried Liver Defense', None]
['EzypoIiorz', 'Rune42', '1-0, EzypoIiorz won by resignation', '2025.07.02', 'Philidor Defense', None]
['TheWallyBot', 'EzypoIiorz', '1-0, TheWallyBot won by checkmate', '2025.07.02', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', None]
['EzypoIiorz', 'jessehebbard', '1-0, EzypoIiorz won by checkmate', '2025.07.02', 'Caro-Kann Defense: Apocalypse Attack', None]
['DonDadaDej', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.02', "Queen's Pawn Game", None]
['Hassmann', 'EzypoIiorz', '1-0, Hassmann won by resignation', '2025.07.02', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'Robert665544', '1-0, EzypoIiorz won by resignation', '2025.07.02', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['ShevaChessMaster', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.02', "Queen's Gambit Accepted", None]
['EzypoIiorz', 'DRD011992', '1-0, EzypoIiorz won - game abandoned', '2025.07.03', 'Scotch Game', None]
['khaptibabs', 'EzypoIiorz', '1-0, khaptibabs won by checkmate', '2025.07.03', "Queen's Pawn Game", None]
['EzypoIiorz', 'dawood_awan', '1/2-1/2, Game drawn by repetition', '2025.07.03', 'Nimzowitsch Defense: Declined Variation', None]
['vaqifa59', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.03', "King's Pawn Game: Napoleon Attack", None]
['EzypoIiorz', 'Preshme', '1-0, EzypoIiorz won by checkmate', '2025.07.03', 'Scandinavian Defense: Anderssen Counterattack', None]
['Thulsadoom-123', 'EzypoIiorz', '1-0, Thulsadoom-123 won by resignation', '2025.07.03', 'Ruy Lopez: Cozio Defense', None]
['EzypoIiorz', 'Silhver', '0-1, Silhver won by resignation', '2025.07.03', 'French Defense: Wing Gambit', None]
['EzypoIiorz', 'POSEYDONBALTAZARA', '0-1, POSEYDONBALTAZARA won by checkmate', '2025.07.03', 'Nimzowitsch Defense: Declined Variation', None]
['Lcqq', 'EzypoIiorz', '1-0, Lcqq won on time', '2025.07.03', "Bishop's Opening: Vienna Hybrid, Hromádka Variation", None]
['Aucklandnz1', 'EzypoIiorz', '1-0, Aucklandnz1 won by resignation', '2025.07.04', 'Vienna Game: Max Lange Defense', None]
['EzypoIiorz', 'Japoteur', '1-0, EzypoIiorz won by resignation', '2025.07.04', 'Scotch Game: Lolli Variation', None]
['EzypoIiorz', 'the_nightmare76', '0-1, the_nightmare76 won by resignation', '2025.07.04', 'Scandinavian Defense: Anderssen Counterattack', None]
['MHDZBT', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.04', 'Ruy Lopez: Cozio Defense', None]
['EzypoIiorz', 'bokac92', '1-0, EzypoIiorz won by resignation', '2025.07.04', 'Scotch Game', None]
['EzypoIiorz', 'aron5kovsek', '1-0, EzypoIiorz won by resignation', '2025.07.04', 'Modern Defense: Mongredien Defense, with Nf3', None]
['HArno013', 'EzypoIiorz', '1-0, HArno013 won by checkmate', '2025.07.04', 'Ruy Lopez: Cozio Defense', None]
['HorseyGoesBrrrrrrrrr', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.07.04', 'Scotch Game: Tartakower Variation', None]
['Mohammadjunaidsalmani', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.04', 'Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line', None]
['EzypoIiorz', 'Termenthe', '1-0, EzypoIiorz won by resignation', '2025.07.04', 'Alekhine Defense: Balogh Variation', None]
['Rufusan', 'EzypoIiorz', '1-0, Rufusan won by resignation', '2025.07.05', 'Scotch Game', None]
['amundheolsaeder', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.05', "King's Pawn Game: MacLeod Attack", None]
['EzypoIiorz', 'JaroSchach', '1-0, EzypoIiorz won by checkmate', '2025.07.05', 'Scotch Game', None]
['EzypoIiorz', 'Gabriel14400', '1-0, EzypoIiorz won by checkmate', '2025.06.12', 'French Defense: Advance Variation, Paulsen Attack', None]
['Sepehrirad', 'EzypoIiorz', '1-0, Sepehrirad won by resignation', '2025.07.05', "Bishop's Opening: Vienna Hybrid", None]
['EzypoIiorz', 'nickieschaakpikkie', '1-0, EzypoIiorz won by resignation', '2025.07.05', 'Scotch Game', None]
['Ubaid1265', 'EzypoIiorz', '1-0, Ubaid1265 won by resignation', '2025.07.05', "Queen's Pawn Game: Chigorin Variation", None]
['EzypoIiorz', 'cesarpinto1960', '1-0, EzypoIiorz won by checkmate', '2025.07.05', "Zukertort Opening: Tennison Gambit, Brigg's Trap", None]
['EzypoIiorz', 'ID-Ruas', '1-0, EzypoIiorz won by checkmate', '2025.07.05', 'Amsterdam Attack', None]
['asskellatt', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.05', 'Italian Game: Anti-Fried Liver Defense', None]
['EzypoIiorz', 'soundofminder', '0-1, soundofminder won by checkmate', '2025.07.05', 'Scandinavian Defense: Classical Variation', None]
['EzypoIiorz', 'mmdqpqi01', '0-1, mmdqpqi01 won by resignation', '2025.07.05', 'Caro-Kann Defense: Apocalypse Attack', None]
['Gribouille66', 'EzypoIiorz', '1/2-1/2, Game drawn by stalemate', '2025.07.06', "King's Indian Attack", 'Tournoi Hebdomadaire']
['melodie12378', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.06', 'Sicilian Defense: Old Sicilian', 'Tournoi Hebdomadaire']
['EzypoIiorz', 'HN_haroun', '1-0, EzypoIiorz won by resignation', '2025.07.06', 'French Defense: Advance Variation', 'Tournoi Hebdomadaire']
['EzypoIiorz', 'Boulzerod', '1-0, EzypoIiorz won by checkmate', '2025.07.06', 'Scotch Game', 'Tournoi Hebdomadaire']
['jujulevraisinge', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.06', "Queen's Pawn Game: Accelerated London System", 'Tournoi Hebdomadaire']
['mattpert', 'EzypoIiorz', '1-0, mattpert won by checkmate', '2025.07.06', "Queen's Gambit Accepted: Accelerated Mannheim Variation", 'Tournoi Hebdomadaire']
['EzypoIiorz', 'jeffnangmo', '1-0, EzypoIiorz won by resignation', '2025.07.06', 'French Defense: Wing Gambit', 'Tournoi Hebdomadaire']
['I_sell_private_ch3at', 'EzypoIiorz', '1-0, I_sell_private_ch3at won by resignation', '2025.07.06', "Queen's Pawn Game: Chigorin Variation", 'Tournoi Hebdomadaire']
['EzypoIiorz', 'juliennoel66', '0-1, juliennoel66 won by checkmate', '2025.07.06', 'Sicilian Defense: Kan Variation, Wing Attack', 'Tournoi Hebdomadaire']
['Sebbla66', 'EzypoIiorz', '1-0, Sebbla66 won by resignation', '2025.07.06', 'Sicilian Defense: Old Sicilian', 'Tournoi Hebdomadaire']
['Jj-ultra', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.06', 'English Opening: Symmetrical Variation, Three Knights Variation', 'Tournoi Hebdomadaire']
['EzypoIiorz', 'levraimotte', '1-0, EzypoIiorz won by resignation', '2025.07.06', 'Scandinavian Defense: Valencian Variation, Ilundain Variation', 'Tournoi Hebdomadaire']
['agent1381', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.07', 'Rapport-Jobava System', None]
['EzypoIiorz', 'Mohmmad4317', '1-0, EzypoIiorz won by checkmate', '2025.07.07', 'French Defense: Normal Variation', None]
['kzkfdrw', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.07', 'Sicilian Defense: Morphy Gambit', None]
['EzypoIiorz', 'Arjun_Prabakaran', '0-1, Arjun_Prabakaran won by resignation', '2025.07.07', 'Scandinavian Defense: Valencian Variation, Ilundain Variation', None]
['Darma0592', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.07', 'Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation', None]
['EzypoIiorz', 'pierreracca', '1-0, EzypoIiorz won by resignation', '2025.07.07', 'Caro-Kann Defense: Apocalypse Attack', None]
['EzypoIiorz', 'MoRdOk24', '0-1, MoRdOk24 won by resignation', '2025.07.07', 'Sicilian Defense: Najdorf Variation', None]
['kubi198235', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.07', 'Sicilian Defense: Old Sicilian', None]
['Simontxo', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.07', 'Rapport-Jobava System', None]
['EzypoIiorz', 'deadbone22', '0-1, deadbone22 won by checkmate', '2025.07.07', 'Scotch Game: Mieses Variation', None]
['cesarrr1975', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.07', "Van't Kruijs Opening", None]
['EzypoIiorz', 'abdattigui', '1-0, EzypoIiorz won by resignation', '2025.07.08', 'Scandinavian Defense: Valencian Variation, Ilundain Variation', None]
['EzypoIiorz', 'vinnymcknighty', '0-1, vinnymcknighty won by resignation', '2025.07.08', 'Scotch Game: Ghulam-Kassim Variation', None]
['Astha2469', 'EzypoIiorz', '1-0, Astha2469 won on time', '2025.07.09', "English Opening: King's English Variation, Two Knights Variation", None]
['onestepbehind7', 'EzypoIiorz', '1/2-1/2, Game drawn by insufficient material', '2025.07.09', 'Sicilian Defense: McDonnell Attack', None]
['EzypoIiorz', 'autem69', '1/2-1/2, Game drawn by stalemate', '2025.07.10', 'Sicilian Defense: Löwenthal Variation', None]
['EzypoIiorz', 'Kenshiroooooo', '0-1, Kenshiroooooo won by checkmate', '2025.07.10', 'Sicilian Defense: Drazic Variation', None]
['paulinhori', 'EzypoIiorz', '1-0, paulinhori won by resignation', '2025.07.10', 'Italian Game: Anti-Fried Liver Defense', None]
['life_is_freedom', 'EzypoIiorz', '1-0, life_is_freedom won by resignation', '2025.07.10', 'Sicilian Defense: Closed, Traditional', None]
['EzypoIiorz', 'MAWS_444', '1-0, EzypoIiorz won by checkmate', '2025.07.10', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['The5xTime', 'EzypoIiorz', '1-0, The5xTime won by checkmate', '2025.07.10', 'English Opening: Symmetrical Variation, Two Knights Variation', None]
['EzypoIiorz', 'QuQuczkQu', '1-0, EzypoIiorz won by resignation', '2025.07.10', 'Caro-Kann Defense: Alekhine Gambit', None]
['EzypoIiorz', 'hanul2021', '0-1, hanul2021 won by checkmate', '2025.07.10', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'MadiTheGhost', '1-0, EzypoIiorz won by checkmate', '2025.07.10', 'Scotch Game', None]
['EzypoIiorz', 'zhenis007', '1-0, EzypoIiorz won on time', '2025.07.10', 'French Defense: Knight Variation', None]
['HenrikVanDoom', 'EzypoIiorz', '1-0, HenrikVanDoom won by resignation', '2025.07.10', 'Sicilian Defense: Old Sicilian', None]
['mcpandre', 'EzypoIiorz', '1-0, mcpandre won by resignation', '2025.07.10', "Queen's Pawn Game: Chigorin Variation", None]
['EzypoIiorz', 'ben15498', '0-1, ben15498 won by resignation', '2025.07.10', 'Scandinavian Defense: Icelandic-Palme Gambit', None]
['Aiglon8', 'EzypoIiorz', '1-0, Aiglon8 won by resignation', '2025.07.10', 'Bird Opening: Double Duck Formation', None]
['Annaya09', 'EzypoIiorz', '1-0, Annaya09 won by resignation', '2025.07.10', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', None]
['EzypoIiorz', 'Manoloerdelbombo', '1-0, EzypoIiorz won by resignation', '2025.07.10', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['ELYAAKOUBI', 'EzypoIiorz', '1-0, ELYAAKOUBI won on time', '2025.07.10', 'Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line', None]
['EzypoIiorz', 'Matthew_42', '1-0, EzypoIiorz won by resignation', '2025.07.10', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'Higorquadros201', '0-1, Higorquadros201 won by resignation', '2025.07.10', 'Scandinavian Defense: Anderssen Counterattack', None]
['PillageAndBlunder', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.10', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'KjeKje', '1-0, EzypoIiorz won by checkmate', '2025.07.10', 'Borg Defense', None]
['Khalil922', 'EzypoIiorz', '1-0, Khalil922 won by checkmate', '2025.07.10', 'Sicilian Defense: Smith-Morra Gambit Accepted', None]
['EzypoIiorz', 'apic3', '0-1, apic3 won by checkmate', '2025.07.10', 'Caro-Kann Defense: Advance Variation, Short Variation', None]
['EzypoIiorz', 'sivir38', '1-0, EzypoIiorz won by resignation', '2025.07.10', 'Sicilian Defense: Open', None]
['gregor231093', 'EzypoIiorz', '1/2-1/2, Game drawn by repetition', '2025.07.10', 'Ware Opening', None]
['EzypoIiorz', 'jsuerez17', '0-1, jsuerez17 won by resignation', '2025.07.10', 'French Defense: Knight Variation', None]
['alki_37', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.11', 'Sicilian Defense: Old Sicilian', None]
['Ngologolo987', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.11', "Van't Kruijs Opening", None]
['EzypoIiorz', 'feteseau', '0-1, feteseau won by resignation', '2025.07.11', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['EzypoIiorz', 'shuvokhil', '1-0, EzypoIiorz won by checkmate', '2025.07.11', "King's Pawn Game: McConnell Defense", None]
['Turd_Furgeson_79', 'EzypoIiorz', '1-0, Turd_Furgeson_79 won by resignation', '2025.07.11', "Queen's Gambit Accepted: Old Variation", None]
['EzypoIiorz', 'gooddaytodaypark', '1-0, EzypoIiorz won by checkmate', '2025.07.11', 'Caro-Kann Defense: Tartakower Variation', None]
['EzypoIiorz', 'Cezziee', '1-0, EzypoIiorz won by checkmate', '2025.07.11', 'Scotch Game: Ghulam-Kassim Variation', None]
['tschmiddey', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.11', 'Sicilian Defense: Lasker-Dunne Attack', None]
['EzypoIiorz', 'hakanfiliz15072022', '1-0, EzypoIiorz won by resignation', '2025.07.11', 'Sicilian Defense: Open', None]
['OmChavan3451', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.11', 'Sicilian Defense: Alapin Variation, Smith-Morra Declined', None]
['EzypoIiorz', 'Qotile', '1-0, EzypoIiorz won by resignation', '2025.07.12', 'Caro-Kann Defense: Endgame Offer', None]
['Migues10', 'EzypoIiorz', '1-0, Migues10 won by checkmate', '2025.07.14', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'hemantthe', '0-1, hemantthe won by resignation', '2025.07.14', "Zukertort Opening: Tennison Gambit, Brigg's Trap", None]
['Thirdrest', 'EzypoIiorz', '1-0, Thirdrest won on time', '2025.07.14', 'Sicilian Defense: Staunton-Cochrane Variation', None]
['EzypoIiorz', 'LFCouto', '0-1, LFCouto won by checkmate', '2025.07.16', 'Scotch Game', None]
['adam_g_chess', 'EzypoIiorz', '1/2-1/2, Game drawn by repetition', '2025.07.16', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'jcriss93', '1-0, EzypoIiorz won on time', '2025.07.16', 'Caro-Kann Defense: Alekhine Gambit', None]
['tusharufo', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.07.17', "Queen's Gambit Accepted: Classical Defense, Russian Gambit", None]
['Choucroutebiengarnie', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.17', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'BBozev', '1-0, EzypoIiorz won by resignation', '2025.07.17', 'Scandinavian Defense: Valencian Variation, Ilundain Variation', None]
['mayankuniyal213', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.17', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'rohitnage1999', '1-0, EzypoIiorz won on time', '2025.07.17', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['EzypoIiorz', 'LPCenturion', '1-0, EzypoIiorz won by resignation', '2025.07.17', 'Owen Defense: Smith Gambit', None]
['EzypoIiorz', 'Fernando13031979', '0-1, Fernando13031979 won by resignation', '2025.07.20', 'Owen Defense', None]
['Janderiinoo', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.21', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', None]
['gib33', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.21', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'N3N3M', '0-1, N3N3M won by checkmate', '2025.07.21', 'Sicilian Defense: Löwenthal Variation', None]
['EmptySeat666', 'EzypoIiorz', '1-0, EmptySeat666 won by checkmate', '2025.07.21', 'Sicilian Defense: Alapin Variation', None]
['EzypoIiorz', 'Mzungu92', '1/2-1/2, Game drawn by insufficient material', '2025.07.21', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'SSshekhar', '0-1, SSshekhar won by resignation', '2025.07.21', 'Carr Defense: Zilbermints Gambit', None]
['EzypoIiorz', 'karel-7', '1-0, EzypoIiorz won by resignation', '2025.07.23', 'Philidor Defense', None]
['VitalieMilea', 'EzypoIiorz', '1-0, VitalieMilea won by checkmate', '2025.07.23', 'Italian Game: Anti-Fried Liver Defense', None]
['EzypoIiorz', 'Filipe1822', '0-1, Filipe1822 won by checkmate', '2025.07.23', 'French Defense: Wing Gambit', None]
['EzypoIiorz', 'YigitDmn7837', '1-0, EzypoIiorz won by resignation', '2025.07.24', 'Scotch Game: Ghulam-Kassim Variation', None]
['NikeMSP', 'EzypoIiorz', '1-0, NikeMSP won by resignation', '2025.07.24', 'Sicilian Defense: Open', None]
['EzypoIiorz', 'DrSlump1400', '0-1, DrSlump1400 won by checkmate', '2025.07.24', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['Nx32', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.24', 'Sicilian Defense: Alapin Variation', None]
['sukanta112074', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.24', 'Sicilian Defense: Bowdler Attack', None]
['DimaDiver', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.24', 'Sicilian Defense: Coles Sicilian Gambit', None]
['EzypoIiorz', 'Hardo20', '0-1, Hardo20 won by resignation', '2025.07.24', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'Gand92', '0-1, Gand92 won by resignation', '2025.07.24', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['KingFarai', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.24', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', None]
['Dalamar94', 'EzypoIiorz', '1-0, Dalamar94 won by resignation', '2025.07.24', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'david10020', '0-1, david10020 won by resignation', '2025.07.24', "Van't Kruijs Opening", None]
['Rizcola', 'EzypoIiorz', '1-0, Rizcola won by resignation', '2025.07.25', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'xindabus', '0-1, xindabus won on time', '2025.07.25', 'Zukertort Opening: Tennison Gambit', None]
['__tommy__', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.25', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'leon_aw1309', '1-0, EzypoIiorz won on time', '2025.07.25', 'French Defense: Advance Variation, Nimzowitsch System', None]
['EzypoIiorz', 'rr3box75', '0-1, rr3box75 won on time', '2025.07.25', 'Philidor Defense: Albin-Blackburne Gambit', None]
['EzypoIiorz', 'emretokur', '1-0, EzypoIiorz won by resignation', '2025.07.25', 'Scotch Game', None]
['samanhashemi9372', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.25', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', None]
['bobby12009668', 'EzypoIiorz', '1-0, bobby12009668 won by resignation', '2025.07.25', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['EzypoIiorz', 'yoavhagever', '0-1, yoavhagever won by resignation', '2025.07.25', 'Scotch Game', None]
['EzypoIiorz', 'LewisOakes', '0-1, LewisOakes won on time', '2025.07.26', "King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit", None]
['Tropki', 'EzypoIiorz', '1-0, Tropki won by resignation', '2025.07.27', "Queen's Gambit Accepted", None]
['EzypoIiorz', 'Luquejose', '0-1, Luquejose won by resignation', '2025.07.27', 'French Defense: Advance Variation, Nimzowitsch System', None]
['pach78', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.27', 'Sicilian Defense: Old Sicilian', None]
['PawnScammer228', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.27', 'Zukertort Opening', None]
['Manu_Bose', 'EzypoIiorz', '1-0, Manu_Bose won by resignation', '2025.07.28', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'Vaibhav1729', '1-0, EzypoIiorz won by checkmate', '2025.07.28', 'Scandinavian Defense: Anderssen Counterattack', None]
['thualamcho132', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.07.28', 'Sicilian Defense: Old Sicilian', None]
['v0yager99', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.28', 'Sicilian Defense: Alapin Variation, Smith-Morra Declined', None]
['EzypoIiorz', 'Mohaosm', '1-0, EzypoIiorz won by resignation', '2025.07.28', 'Scotch Game: Ghulam-Kassim Variation', None]
['Mohaosm', 'EzypoIiorz', '1-0, Mohaosm won by checkmate', '2025.07.28', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'chinniboss_01', '1-0, EzypoIiorz won by resignation', '2025.07.29', 'Scotch Game: Mieses Variation', None]
['EzypoIiorz', 'rijboule', '1-0, EzypoIiorz won on time', '2025.07.29', 'Scotch Game', None]
['Erlend-Asklund', 'EzypoIiorz', '1-0, Erlend-Asklund won by resignation', '2025.07.29', 'Indian Defense', None]
['EzypoIiorz', 'Askerbek81', '1-0, EzypoIiorz won by checkmate', '2025.07.29', 'Philidor Defense: Hanham Variation', None]
['EzypoIiorz', 'ChiliJan', '1-0, EzypoIiorz won on time', '2025.07.29', 'Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense', None]
['EzypoIiorz', 'anakgoblogg', '1-0, EzypoIiorz won by checkmate', '2025.07.29', 'Scotch Game: Ghulam-Kassim Variation', None]
['Alberto-Morales', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.07.29', 'Sicilian Defense: Open', None]
['Franciscocaius02', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.30', 'Indian Defense: Normal Variation', None]
['Drakxxy231', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.07.30', 'Sicilian Defense: Bowdler Attack', None]
['EzypoIiorz', 'Tromsdalen', '0-1, Tromsdalen won by resignation', '2025.07.30', 'Scotch Game: Mieses Variation', None]
['atli_i00', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.07.30', 'English Opening: Symmetrical Variation, Botvinnik System', None]
['hxrm0ny', 'EzypoIiorz', '1-0, hxrm0ny won by resignation', '2025.07.30', 'Sicilian Defense: Open', None]
['EzypoIiorz', 'nar1118', '1-0, EzypoIiorz won on time', '2025.07.30', 'Scotch Game', None]
['EzypoIiorz', 'mohammedshdeed', '0-1, mohammedshdeed won by resignation', '2025.07.30', 'Goldsmith Defense: Picklepuss Defense', None]
['LucaGherardini', 'EzypoIiorz', '1-0, LucaGherardini won by resignation', '2025.07.31', 'English Opening: Symmetrical Variation', None]
['tjjjohnson', 'EzypoIiorz', '1-0, tjjjohnson won by resignation', '2025.07.31', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'Minan135', '0-1, Minan135 won by resignation', '2025.07.31', 'Czech Defense', None]
['kevinchess1998', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.08.01', 'Sicilian Defense: Grand Prix Attack, Schofman Variation', None]
['EzypoIiorz', 'MithunKKS', '1-0, EzypoIiorz won on time', '2025.08.01', 'Alekhine Defense: Scandinavian Variation', None]
['EzypoIiorz', 'Even2808', '1-0, EzypoIiorz won by resignation', '2025.08.01', 'Sicilian Defense: Open', None]
['gonsol11', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.08.01', 'Sicilian Defense: Old Sicilian', None]
['EzypoIiorz', 'Utzlahorc', '0-1, Utzlahorc won on time', '2025.08.01', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'Oxxoney', '1-0, EzypoIiorz won by resignation', '2025.08.01', 'Scotch Game: Classical Variation, Intermezzo Variation', None]
['notsireaboutityet', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.08.01', "Queen's Pawn Game: Barry Attack", None]
['ArunAntony', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.08.01', 'Neo-Grünfeld Defense: Delayed Exchange Variation', None]
['EzypoIiorz', 'kimamaine', '0-1, kimamaine won by checkmate', '2025.08.01', 'Scotch Game: Mieses Variation', None]
['EzypoIiorz', 'newplayerr206', '0-1, newplayerr206 won by resignation', '2025.08.01', 'Caro-Kann Defense', None]
['vipin_chess', 'EzypoIiorz', '1-0, vipin_chess won by resignation', '2025.08.01', 'Amazon Attack: Siberian Attack', None]
['Will-Turner-Jr', 'EzypoIiorz', '1/2-1/2, Game drawn by repetition', '2025.08.01', 'Sicilian Defense: Accelerated Dragon, Exchange Variation', None]
['KSQ27', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.08.01', 'Sicilian Defense: Open', None]
['EzypoIiorz', 'abd_1984', '1-0, EzypoIiorz won by resignation', '2025.08.01', 'Sicilian Defense: Open', None]
['ColossusFailure', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.08.01', 'Indian Defense', None]
